ID,Class,Usage
38244,0,Public
38245,0,Public
38246,0,Public
38247,0,Public
38248,0,Private
38249,0,Public
38250,0,Public
38251,0,Private
38252,0,Public
38253,0,Private
38254,0,Public
38255,0,Public
38256,0,Public
38257,0,Private
38258,0,Private
38259,0,Private
38260,0,Public
38261,0,Public
38262,0,Public
38263,0,Private
38264,0,Public
38265,0,Public
38266,0,Private
38267,0,Public
38268,0,Public
38269,0,Private
38270,0,Public
38271,0,Public
38272,0,Public
38273,0,Public
38274,0,Private
38275,0,Private
38276,0,Public
38277,0,Private
38278,0,Private
38279,0,Private
38280,0,Private
38281,0,Private
38282,0,Public
38283,0,Private
38284,0,Public
38285,0,Public
38286,0,Public
38287,0,Public
38288,0,Private
38289,0,Private
38290,0,Private
38291,0,Public
38292,0,Public
38293,0,Public
38294,0,Private
38295,0,Public
38296,0,Public
38297,0,Private
38298,0,Public
38299,0,Private
38300,0,Public
38301,0,Private
38302,0,Public
38303,0,Private
38304,0,Private
38305,0,Private
38306,0,Private
38307,0,Public
38308,0,Public
38309,0,Public
38310,0,Public
38311,0,Public
38312,0,Public
38313,0,Public
38314,0,Public
38315,0,Private
38316,0,Private
38317,0,Private
38318,0,Public
38319,0,Private
38320,0,Private
38321,0,Public
38322,0,Public
38323,0,Private
38324,0,Private
38325,0,Private
38326,0,Private
38327,0,Private
38328,0,Public
38329,0,Public
38330,0,Public
38331,0,Public
38332,0,Private
38333,0,Public
38334,0,Public
38335,0,Public
38336,0,Public
38337,0,Private
38338,0,Public
38339,0,Public
38340,0,Public
38341,0,Public
38342,0,Private
38343,0,Public
38344,0,Private
38345,0,Public
38346,0,Public
38347,0,Public
38348,0,Public
38349,0,Private
38350,0,Public
38351,0,Public
38352,0,Public
38353,0,Private
38354,0,Private
38355,0,Public
38356,0,Private
38357,0,Private
38358,0,Public
38359,0,Public
38360,0,Public
38361,0,Private
38362,0,Public
38363,0,Private
38364,0,Public
38365,0,Public
38366,0,Private
38367,0,Private
38368,0,Public
38369,0,Public
38370,0,Private
38371,0,Private
38372,0,Private
38373,0,Private
38374,0,Public
38375,0,Private
38376,0,Private
38377,0,Public
38378,0,Public
38379,0,Private
38380,0,Private
38381,0,Private
38382,0,Public
38383,0,Private
38384,0,Private
38385,0,Private
38386,0,Private
38387,0,Public
38388,0,Private
38389,0,Private
38390,0,Private
38391,0,Public
38392,0,Public
38393,0,Public
38394,0,Private
38395,0,Public
38396,0,Public
38397,0,Public
38398,0,Private
38399,0,Public
38400,0,Private
38401,0,Private
38402,0,Private
38403,0,Public
38404,0,Private
38405,0,Public
38406,0,Private
38407,0,Private
38408,0,Private
38409,0,Public
38410,0,Public
38411,0,Private
38412,0,Public
38413,0,Private
38414,0,Private
38415,0,Public
38416,0,Private
38417,0,Public
38418,0,Private
38419,0,Private
38420,0,Public
38421,0,Public
38422,0,Public
38423,0,Private
38424,0,Private
38425,0,Public
38426,0,Public
38427,0,Private
38428,0,Private
38429,0,Private
38430,0,Public
38431,0,Private
38432,0,Public
38433,0,Public
38434,0,Public
38435,0,Private
38436,0,Private
38437,0,Public
38438,0,Public
38439,0,Public
38440,0,Private
38441,0,Private
38442,0,Public
38443,0,Private
38444,0,Private
38445,0,Public
38446,0,Private
38447,0,Public
38448,0,Private
38449,0,Private
38450,0,Public
38451,0,Private
38452,0,Public
38453,0,Public
38454,0,Private
38455,0,Private
38456,0,Private
38457,0,Public
38458,0,Public
38459,0,Private
38460,0,Public
38461,0,Private
38462,0,Public
38463,0,Public
38464,0,Public
38465,0,Private
38466,0,Private
38467,0,Public
38468,0,Public
38469,0,Public
38470,0,Public
38471,0,Public
38472,0,Private
38473,0,Private
38474,0,Private
38475,0,Public
38476,0,Public
38477,0,Private
38478,0,Private
38479,0,Public
38480,0,Private
38481,0,Private
38482,0,Private
38483,0,Public
38484,0,Private
38485,0,Public
38486,0,Public
38487,0,Private
38488,0,Public
38489,0,Private
38490,0,Private
38491,0,Public
38492,0,Private
38493,0,Public
38494,0,Public
38495,0,Private
38496,0,Private
38497,0,Private
38498,0,Private
38499,0,Public
38500,0,Private
38501,0,Public
38502,0,Private
38503,0,Private
38504,0,Public
38505,0,Public
38506,0,Public
38507,0,Private
38508,0,Public
38509,0,Private
38510,0,Private
38511,0,Private
38512,0,Public
38513,0,Private
38514,0,Private
38515,0,Public
38516,0,Public
38517,0,Public
38518,0,Public
38519,0,Public
38520,0,Public
38521,0,Private
38522,0,Private
38523,0,Private
38524,0,Public
38525,0,Public
38526,0,Public
38527,0,Private
38528,0,Private
38529,0,Private
38530,0,Public
38531,0,Private
38532,0,Public
38533,0,Public
38534,0,Public
38535,0,Public
38536,0,Public
38537,0,Private
38538,0,Private
38539,0,Public
38540,0,Public
38541,0,Public
38542,0,Public
38543,0,Public
38544,0,Private
38545,0,Private
38546,0,Public
38547,0,Public
38548,0,Private
38549,0,Private
38550,0,Public
38551,0,Private
38552,0,Public
38553,0,Private
38554,0,Public
38555,0,Private
38556,0,Public
38557,0,Private
38558,0,Public
38559,0,Private
38560,0,Public
38561,0,Public
38562,0,Public
38563,0,Public
38564,0,Public
38565,0,Private
38566,0,Private
38567,0,Private
38568,0,Private
38569,0,Public
38570,0,Private
38571,0,Public
38572,0,Private
38573,0,Public
38574,0,Private
38575,0,Private
38576,0,Private
38577,0,Public
38578,0,Public
38579,0,Private
38580,0,Private
38581,0,Public
38582,0,Private
38583,0,Public
38584,0,Private
38585,0,Public
38586,0,Public
38587,0,Private
38588,0,Private
38589,0,Public
38590,0,Public
38591,0,Public
38592,0,Private
38593,0,Private
38594,0,Private
38595,0,Public
38596,0,Private
38597,0,Public
38598,0,Public
38599,0,Private
38600,0,Public
38601,0,Public
38602,0,Public
38603,0,Public
38604,0,Public
38605,0,Private
38606,0,Public
38607,0,Public
38608,0,Private
38609,0,Private
38610,0,Public
38611,0,Private
38612,0,Private
38613,0,Public
38614,0,Public
38615,0,Public
38616,0,Public
38617,0,Private
38618,0,Public
38619,0,Private
38620,0,Public
38621,0,Public
38622,0,Private
38623,0,Private
38624,0,Private
38625,0,Public
38626,0,Public
38627,0,Public
38628,0,Public
38629,0,Private
38630,0,Private
38631,0,Private
38632,0,Public
38633,0,Public
38634,0,Private
38635,0,Private
38636,0,Private
38637,0,Private
38638,0,Private
38639,0,Private
38640,0,Public
38641,0,Private
38642,0,Public
38643,0,Private
38644,0,Private
38645,0,Private
38646,0,Public
38647,0,Private
38648,0,Private
38649,0,Public
38650,0,Public
38651,0,Public
38652,0,Private
38653,0,Private
38654,0,Private
38655,0,Private
38656,0,Public
38657,0,Private
38658,0,Public
38659,0,Private
38660,0,Private
38661,0,Public
38662,0,Private
38663,0,Private
38664,0,Private
38665,0,Private
38666,0,Private
38667,0,Public
38668,0,Private
38669,0,Public
38670,0,Private
38671,0,Public
38672,0,Public
38673,0,Private
38674,0,Public
38675,0,Private
38676,0,Private
38677,0,Public
38678,0,Public
38679,0,Private
38680,0,Private
38681,0,Public
38682,0,Public
38683,0,Private
38684,0,Public
38685,0,Public
38686,0,Private
38687,0,Public
38688,0,Public
38689,0,Public
38690,0,Public
38691,0,Private
38692,0,Public
38693,0,Public
38694,0,Private
38695,0,Public
38696,0,Private
38697,0,Private
38698,0,Private
38699,0,Public
38700,0,Private
38701,0,Private
38702,0,Public
38703,0,Private
38704,0,Public
38705,0,Private
38706,0,Private
38707,0,Public
38708,0,Private
38709,0,Private
38710,0,Public
38711,0,Public
38712,0,Private
38713,0,Private
38714,0,Private
38715,0,Private
38716,0,Public
38717,0,Public
38718,0,Private
38719,0,Private
38720,0,Public
38721,0,Public
38722,0,Public
38723,0,Public
38724,0,Public
38725,0,Private
38726,0,Private
38727,0,Public
38728,0,Private
38729,0,Private
38730,0,Public
38731,0,Private
38732,0,Public
38733,0,Public
38734,0,Private
38735,0,Public
38736,0,Private
38737,0,Public
38738,0,Private
38739,0,Private
38740,0,Public
38741,0,Public
38742,0,Public
38743,0,Public
38744,0,Public
38745,0,Public
38746,0,Private
38747,0,Private
38748,0,Private
38749,0,Private
38750,0,Private
38751,0,Public
38752,0,Private
38753,0,Private
38754,0,Public
38755,0,Private
38756,0,Private
38757,0,Public
38758,0,Private
38759,0,Private
38760,0,Private
38761,0,Private
38762,0,Public
38763,0,Public
38764,0,Public
38765,0,Private
38766,0,Private
38767,0,Private
38768,0,Private
38769,0,Public
38770,0,Public
38771,0,Private
38772,0,Private
38773,0,Private
38774,0,Private
38775,0,Private
38776,0,Private
38777,0,Public
38778,0,Public
38779,0,Public
38780,0,Public
38781,0,Private
38782,0,Public
38783,0,Private
38784,0,Public
38785,0,Public
38786,0,Public
38787,0,Private
38788,0,Public
38789,0,Public
38790,0,Private
38791,0,Public
38792,0,Private
38793,0,Public
38794,0,Private
38795,0,Public
38796,0,Public
38797,0,Public
38798,0,Public
38799,0,Public
38800,0,Public
38801,0,Private
38802,0,Private
38803,0,Public
38804,0,Public
38805,0,Public
38806,0,Public
38807,0,Private
38808,0,Private
38809,0,Private
38810,0,Private
38811,0,Private
38812,0,Private
38813,0,Public
38814,0,Public
38815,0,Private
38816,0,Public
38817,0,Private
38818,0,Public
38819,0,Public
38820,0,Public
38821,0,Private
38822,0,Public
38823,0,Private
38824,0,Public
38825,0,Private
38826,0,Public
38827,0,Public
38828,0,Private
38829,0,Public
38830,0,Private
38831,0,Public
38832,0,Private
38833,0,Private
38834,0,Private
38835,0,Private
38836,0,Public
38837,0,Public
38838,0,Public
38839,0,Public
38840,0,Public
38841,0,Public
38842,0,Private
38843,0,Private
38844,0,Private
38845,0,Public
38846,0,Private
38847,0,Private
38848,0,Private
38849,0,Private
38850,0,Public
38851,0,Public
38852,0,Public
38853,0,Private
38854,0,Private
38855,0,Public
38856,0,Public
38857,0,Public
38858,0,Private
38859,0,Private
38860,0,Private
38861,0,Private
38862,0,Private
38863,0,Private
38864,0,Public
38865,0,Public
38866,0,Public
38867,0,Public
38868,0,Public
38869,0,Private
38870,0,Public
38871,0,Public
38872,0,Public
38873,0,Private
38874,0,Private
38875,0,Public
38876,0,Public
38877,0,Public
38878,0,Private
38879,0,Private
38880,0,Public
38881,0,Public
38882,0,Public
38883,0,Public
38884,0,Private
38885,0,Public
38886,0,Public
38887,0,Public
38888,0,Private
38889,0,Public
38890,0,Public
38891,0,Private
38892,0,Public
38893,0,Public
38894,0,Public
38895,0,Private
38896,0,Public
38897,0,Private
38898,0,Private
38899,0,Public
38900,0,Private
38901,0,Private
38902,0,Private
38903,0,Private
38904,0,Private
38905,0,Public
38906,0,Private
38907,0,Private
38908,0,Private
38909,0,Private
38910,0,Public
38911,0,Private
38912,0,Private
38913,0,Public
38914,0,Private
38915,0,Private
38916,0,Public
38917,0,Public
38918,0,Public
38919,0,Public
38920,0,Private
38921,0,Private
38922,0,Public
38923,0,Public
38924,0,Private
38925,0,Public
38926,0,Public
38927,0,Public
38928,0,Public
38929,0,Public
38930,0,Private
38931,0,Private
38932,0,Private
38933,0,Public
38934,0,Public
38935,0,Private
38936,0,Public
38937,0,Private
38938,0,Private
38939,0,Private
38940,0,Private
38941,0,Private
38942,0,Private
38943,0,Private
38944,0,Private
38945,0,Private
38946,0,Private
38947,0,Public
38948,0,Private
38949,0,Public
38950,0,Public
38951,0,Private
38952,0,Private
38953,0,Public
38954,0,Private
38955,0,Private
38956,0,Public
38957,0,Private
38958,0,Private
38959,0,Private
38960,0,Private
38961,0,Private
38962,0,Public
38963,0,Private
38964,0,Private
38965,0,Public
38966,0,Public
38967,0,Public
38968,0,Private
38969,0,Private
38970,0,Public
38971,0,Private
38972,0,Private
38973,0,Public
38974,0,Public
38975,0,Private
38976,0,Public
38977,0,Public
38978,0,Public
38979,0,Public
38980,0,Public
38981,0,Public
38982,0,Public
38983,0,Public
38984,0,Private
38985,0,Public
38986,0,Private
38987,0,Public
38988,0,Private
38989,0,Private
38990,0,Public
38991,0,Public
38992,0,Private
38993,0,Public
38994,0,Private
38995,0,Private
38996,0,Private
38997,0,Public
38998,0,Public
38999,0,Private
39000,0,Public
39001,0,Public
39002,0,Private
39003,0,Private
39004,0,Private
39005,0,Private
39006,0,Public
39007,0,Public
39008,0,Private
39009,0,Private
39010,0,Public
39011,0,Private
39012,0,Private
39013,0,Public
39014,0,Private
39015,0,Public
39016,0,Public
39017,0,Private
39018,0,Private
39019,0,Private
39020,0,Private
39021,0,Public
39022,0,Private
39023,0,Public
39024,0,Private
39025,0,Public
39026,0,Private
39027,0,Private
39028,0,Public
39029,0,Private
39030,0,Private
39031,0,Private
39032,0,Public
39033,0,Private
39034,0,Private
39035,0,Private
39036,0,Public
39037,0,Public
39038,0,Public
39039,0,Private
39040,0,Private
39041,0,Public
39042,0,Private
39043,0,Private
39044,0,Private
39045,0,Public
39046,0,Private
39047,0,Public
39048,0,Private
39049,0,Private
39050,0,Private
39051,0,Public
39052,0,Private
39053,0,Private
39054,0,Private
39055,0,Private
39056,0,Public
39057,0,Private
39058,0,Public
39059,0,Private
39060,0,Public
39061,0,Private
39062,0,Private
39063,0,Public
39064,0,Private
39065,0,Public
39066,0,Public
39067,0,Public
39068,0,Public
39069,0,Public
39070,0,Private
39071,0,Private
39072,0,Public
39073,0,Public
39074,0,Public
39075,0,Public
39076,0,Public
39077,0,Public
39078,0,Public
39079,0,Public
39080,0,Public
39081,0,Public
39082,0,Public
39083,0,Public
39084,0,Private
39085,0,Public
39086,0,Private
39087,0,Public
39088,0,Private
39089,0,Private
39090,0,Public
39091,0,Public
39092,0,Private
39093,0,Public
39094,0,Public
39095,0,Public
39096,0,Private
39097,0,Private
39098,0,Public
39099,0,Public
39100,0,Private
39101,0,Private
39102,0,Public
39103,0,Public
39104,0,Public
39105,0,Public
39106,0,Public
39107,0,Public
39108,0,Public
39109,0,Public
39110,0,Public
39111,0,Public
39112,0,Public
39113,0,Private
39114,0,Public
39115,0,Private
39116,0,Public
39117,0,Public
39118,0,Public
39119,0,Public
39120,0,Public
39121,0,Public
39122,0,Public
39123,0,Public
39124,0,Private
39125,0,Private
39126,0,Public
39127,0,Public
39128,0,Public
39129,0,Private
39130,0,Private
39131,0,Public
39132,0,Public
39133,0,Public
39134,0,Private
39135,0,Public
39136,0,Public
39137,0,Private
39138,0,Public
39139,0,Private
39140,0,Private
39141,0,Private
39142,0,Public
39143,0,Private
39144,0,Public
39145,0,Private
39146,0,Private
39147,0,Private
39148,0,Public
39149,0,Public
39150,0,Public
39151,0,Private
39152,0,Public
39153,0,Public
39154,0,Public
39155,0,Public
39156,0,Private
39157,0,Public
39158,0,Private
39159,0,Private
39160,0,Private
39161,0,Public
39162,0,Public
39163,0,Public
39164,0,Public
39165,0,Public
39166,0,Public
39167,0,Private
39168,0,Private
39169,0,Public
39170,0,Private
39171,0,Public
39172,0,Private
39173,0,Public
39174,0,Private
39175,0,Private
39176,0,Public
39177,0,Public
39178,0,Public
39179,0,Private
39180,0,Public
39181,0,Public
39182,0,Public
39183,0,Private
39184,0,Private
39185,0,Private
39186,0,Private
39187,0,Public
39188,0,Private
39189,0,Private
39190,0,Private
39191,0,Public
39192,0,Public
39193,0,Public
39194,0,Private
39195,0,Private
39196,0,Private
39197,0,Private
39198,0,Private
39199,0,Private
39200,0,Public
39201,0,Public
39202,0,Public
39203,0,Public
39204,0,Public
39205,0,Private
39206,0,Private
39207,0,Private
39208,0,Private
39209,0,Private
39210,0,Private
39211,0,Public
39212,0,Public
39213,0,Public
39214,0,Public
39215,0,Private
39216,0,Public
39217,0,Public
39218,0,Private
39219,0,Public
39220,0,Public
39221,0,Public
39222,0,Public
39223,0,Public
39224,0,Public
39225,0,Private
39226,0,Private
39227,0,Public
39228,0,Public
39229,0,Public
39230,0,Private
39231,0,Private
39232,0,Public
39233,0,Private
39234,0,Public
39235,0,Public
39236,0,Public
39237,0,Public
39238,0,Private
39239,0,Public
39240,0,Private
39241,0,Public
39242,0,Private
39243,0,Public
39244,0,Private
39245,0,Private
39246,0,Public
39247,0,Private
39248,0,Private
39249,0,Private
39250,0,Public
39251,0,Public
39252,0,Public
39253,0,Private
39254,0,Public
39255,0,Private
39256,0,Private
39257,0,Private
39258,0,Public
39259,0,Public
39260,0,Private
39261,0,Private
39262,0,Public
39263,0,Public
39264,0,Public
39265,0,Public
39266,0,Public
39267,0,Private
39268,0,Public
39269,0,Public
39270,0,Public
39271,0,Private
39272,0,Public
39273,0,Private
39274,0,Public
39275,0,Private
39276,0,Private
39277,0,Public
39278,0,Public
39279,0,Public
39280,0,Public
39281,0,Public
39282,0,Private
39283,0,Private
39284,0,Private
39285,0,Public
39286,0,Public
39287,0,Private
39288,0,Private
39289,0,Private
39290,0,Public
39291,0,Public
39292,0,Public
39293,0,Public
39294,0,Private
39295,0,Public
39296,0,Public
39297,0,Public
39298,0,Private
39299,0,Private
39300,0,Public
39301,0,Public
39302,0,Private
39303,0,Private
39304,0,Private
39305,0,Public
39306,0,Public
39307,0,Private
39308,0,Public
39309,0,Private
39310,0,Public
39311,0,Private
39312,0,Private
39313,0,Private
39314,0,Public
39315,0,Private
39316,0,Public
39317,0,Public
39318,0,Private
39319,0,Public
39320,0,Private
39321,0,Public
39322,0,Private
39323,0,Public
39324,0,Public
39325,0,Private
39326,0,Private
39327,0,Public
39328,0,Public
39329,0,Private
39330,0,Private
39331,0,Private
39332,0,Public
39333,0,Public
39334,0,Private
39335,0,Private
39336,0,Public
39337,0,Public
39338,0,Private
39339,0,Private
39340,0,Private
39341,0,Private
39342,0,Public
39343,0,Public
39344,0,Public
39345,0,Private
39346,0,Public
39347,0,Private
39348,0,Private
39349,0,Private
39350,0,Private
39351,0,Public
39352,0,Private
39353,0,Private
39354,0,Public
39355,0,Private
39356,0,Private
39357,0,Public
39358,0,Private
39359,0,Private
39360,0,Private
39361,0,Private
39362,0,Private
39363,0,Public
39364,0,Private
39365,0,Private
39366,0,Public
39367,0,Public
39368,0,Public
39369,0,Private
39370,0,Public
39371,0,Public
39372,0,Private
39373,0,Public
39374,0,Public
39375,0,Private
39376,0,Private
39377,0,Private
39378,0,Public
39379,0,Private
39380,0,Public
39381,0,Private
39382,0,Public
39383,0,Private
39384,0,Public
39385,0,Private
39386,0,Public
39387,0,Private
39388,0,Private
39389,0,Public
39390,0,Private
39391,0,Public
39392,0,Private
39393,0,Public
39394,0,Private
39395,0,Public
39396,0,Private
39397,0,Private
39398,0,Private
39399,0,Public
39400,0,Private
39401,0,Private
39402,0,Private
